,title,score,review_num,keyword,category
117,Do it! 플러터 앱 프로그래밍(개정판),10.0,5,"['프레임워크', '네이티브', '이용한', '데이터베이스', '비동기', '머티']",컴퓨터/IT
118,한 끗으로 달라지는 PPT 디자인 공식,10.0,10,"['포토샵', '클래스', '카드 뉴스', '작업 환경 설정', '템플', '마스터']",컴퓨터/IT
119,그림으로 배우는 서버 구조,8.8,9,"['라우터', '클라우드 서비스', '하드웨어', '브라우저', '텔레', '데스크톱']",컴퓨터/IT
120,이펙티브 자바 3/E,9.6,53,"['서드', '아이템', '스레드', '자바언어', '스트림', '생성자']",컴퓨터/IT
121,이펙티브 타입스크립트,10.0,3,"['자바 스크립트', '아이템', '유니온', '튜플', '오버로딩', '표현식']",컴퓨터/IT
122,운영체제(쉽게 배우는)(IT COOKBOOK 238),9.4,35,"['프로그래밍', '유닉스', '스레드', '페이징', '분산 시스템', '심화 학습']",컴퓨터/IT
123,혼자 공부하는 자바,9.5,56,"['이클립스', '추상 클래스', '메소드', '생성자', '스턴스', '인터페이스']",컴퓨터/IT
124,이것이 C# 이다,9.7,20,"['스레드', '추상 클래스', '비트 연산자', '조건 연산자', '관계 연산자', '윈도우']",컴퓨터/IT
125,회사에서 바로 통하는 실무 엑셀 함수&수식,10.0,16,"['핵심 기능', '쿼리', '보고서 작성', '데이터 삭제', '자동', '동적']",컴퓨터/IT
126,회사에서 바로 통하는 오토캐드 AutoCAD 2022,10.0,9,"['기본 명령', '명령 실행', '도면 작업', '도면 작성', '도면 그리기', '옵션']",컴퓨터/IT
127,GTQ 포토샵 1급(2021)(시나공),9.6,13,"['실전 모의고사', '레이어 스타일', '포스터', '시험 접수', '최신 기출 유형', '환경 설정']",컴퓨터/IT
128,프리미어 프로&애프터 이펙트 CC 2021 무작정 따라하기,9.6,28,"['포토샵', '플러그인', '영상 편집', '어도비', '타이틀', '서드']",컴퓨터/IT
129,2022 시나공 총정리 워드프로세서 필기,10.0,2,"['실전 모의고사', '핵심 요약', '실전 모의고사 정답', '원서 접수 방법', '답변 데이터', '시 나공 홈페이지']",컴퓨터/IT
130,ROS 2로 시작하는 로봇 프로그래밍,9.2,5,"['파이썬', '노드', '플러그인', '토픽', '퍼블리셔', '액션']",컴퓨터/IT
131,R 통계의 정석(메디컬 빅 데이터 연구를 위한)(양장본 HardCover),10.0,2,"['로지스틱', '엑셀 파일', '매칭', '푸아송', '회귀', '프로세싱']",컴퓨터/IT
132,스프링 부트와 AWS로 혼자 구현하는 웹 서비스,9.4,39,"['인텔', '리눅스', '시큐리티', '노테이션', '로그인', '자바']",컴퓨터/IT
133,프로그래밍 대회 공략을 위한 알고리즘과 자료 구조 입문,0.0,0,"['온라인', '표준 라이브러리', '저지', '삽입 정렬', '버블 정렬', '선택 정렬']",컴퓨터/IT
134,대규모 서비스를 지탱하는 기술(웹 개발자를 위한),10.0,1,[],컴퓨터/IT
135,Real MySQL 8.0 (2권)(개정판)(위키북스 데이터베이스 & 빅데이터 시리즈 24),10.0,1,"['스레드', '파티션', '스턴스', '클러스터', '바이너리', '복제']",컴퓨터/IT
136,모두의 데이터 분석 with 파이썬,9.5,34,"['라이브러리', '시각화', '서울', '산점도', '대중교통', '프로그래밍 경험']",컴퓨터/IT
137,블록체인 해설서,9.3,10,"['퍼즐', '노드', '트랜잭션', '암호 화폐', '패트리샤', '해시 함수']",컴퓨터/IT
138,실무 엑셀 매크로&VBA(회사에서 바로 통하는),10.0,19,"['핵심 기능', '프로젝트', '서드', '비법 노트', '반 복문', '조건문']",컴퓨터/IT
139,3분 엑셀,9.2,19,"['피벗', '함수 마법사', '슬라이', '누나', '데이터 수정', '데이터 입력']",컴퓨터/IT
